Entry,Protein names,EC number,Length,length,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,frac_hydrophobic,frac_hydrophilic,frac_charged,frac_polar,frac_special,molecular_weight,aromaticity,instability_index,isoelectric_point,gravy,flexibility_mean,helix_fraction,turn_fraction,sheet_fraction
Q84BZ0,"Anthranilate 1,2-dioxygenase system ferredoxin--NAD(+) reductase component (EC 1.18.1.3)",1.18.1.3,406,406,0.1773399014778325,0.0073891625615763,0.0788177339901477,0.0369458128078817,0.0270935960591133,0.1083743842364532,0.0172413793103448,0.041871921182266,0.0073891625615763,0.0960591133004926,0.0147783251231527,0.022167487684729,0.0443349753694581,0.0369458128078817,0.1009852216748768,0.0123152709359605,0.041871921182266,0.1009852216748768,0.0098522167487684,0.0172413793103448,0.4852216748768473,0.2241379310344827,0.2413793103448276,0.1379310344827586,0.1773399014778325,42868.34670000006,0.0541871921182266,29.946059113300485,6.195757102966309,0.0839901477832513,0.993002488904882,0.3325123152709359,0.2660098522167488,0.334975369458128
Q84BZ3,"Anthranilate 1,2-dioxygenase large subunit (EC 1.14.12.1)",1.14.12.1,423,423,0.0709219858156028,0.0118203309692671,0.0780141843971631,0.0520094562647754,0.0567375886524822,0.0661938534278959,0.0378250591016548,0.0520094562647754,0.0401891252955082,0.0638297872340425,0.0236406619385342,0.0378250591016548,0.0520094562647754,0.0472813238770685,0.0685579196217494,0.0614657210401891,0.0591016548463357,0.0709219858156028,0.0141843971631205,0.0354609929078014,0.3877068557919622,0.2387706855791962,0.2765957446808511,0.2529550827423167,0.1678486997635933,48048.44690000007,0.1063829787234042,38.45602836879433,5.973402976989747,-0.4628841607565008,0.9988806935817804,0.2505910165484633,0.2955082742316784,0.3522458628841607
Q8G8B6,"Carbazole 1,9a-dioxygenase, terminal oxygenase component CarAa (CARDO) (EC 1.14.12.22)",1.14.12.22,384,384,0.0572916666666666,0.0182291666666666,0.0833333333333333,0.0729166666666666,0.0364583333333333,0.0807291666666666,0.0234375,0.0598958333333333,0.0729166666666666,0.078125,0.0182291666666666,0.0520833333333333,0.0546875,0.0338541666666666,0.0416666666666666,0.0286458333333333,0.0364583333333333,0.0807291666666666,0.03125,0.0390625,0.4010416666666667,0.2708333333333333,0.2942708333333333,0.2083333333333333,0.1770833333333333,43784.14930000003,0.1067708333333333,24.99742187500001,5.083247566223143,-0.4507812500000001,1.0019621904761906,0.2994791666666667,0.2994791666666667,0.3619791666666667
Q8GGJ7,Arsenite oxidase subunit AioB (EC 1.20.9.1) (Arsenite oxidase Rieske subunit),1.20.9.1,173,173,0.1271676300578034,0.0346820809248554,0.0404624277456647,0.0115606936416184,0.0346820809248554,0.0982658959537572,0.0289017341040462,0.0520231213872832,0.0462427745664739,0.0520231213872832,0.0231213872832369,0.0693641618497109,0.0751445086705202,0.0404624277456647,0.0173410404624277,0.0809248554913294,0.0578034682080924,0.0809248554913294,0.0,0.0289017341040462,0.3988439306358382,0.1156069364161849,0.1445086705202312,0.3121387283236994,0.2369942196531791,17821.048399999996,0.0635838150289017,36.313872832369945,8.228244972229007,0.0086705202312138,0.998167537746806,0.2601156069364162,0.3641618497109826,0.3063583815028902
Q8GI16,"Ferredoxin CarAc (Carbazole 1,9a-dioxygenase, ferredoxin component) (CARDO)",,107,107,0.0934579439252336,0.0467289719626168,0.0467289719626168,0.0747663551401869,0.0373831775700934,0.1121495327102803,0.0186915887850467,0.0373831775700934,0.0373831775700934,0.0467289719626168,0.02803738317757,0.02803738317757,0.0560747663551401,0.02803738317757,0.0373831775700934,0.0467289719626168,0.0654205607476635,0.1214953271028037,0.0093457943925233,0.02803738317757,0.4018691588785046,0.1962616822429906,0.2149532710280373,0.2429906542056074,0.2336448598130841,11366.818499999998,0.0747663551401869,47.62813084112148,4.825766944885253,0.0411214953271027,0.9944964771622936,0.2803738317757009,0.2897196261682243,0.3457943925233644
Q95V11,Cytidine monophosphate-N-acetylneuraminic acid hydroxylase (CMP-N-acetylneuraminic acid hydroxylase) (EC 1.14.18.2) (CMP-N-acetylneuraminate monooxygenase) (CMP-Neu5Ac hydroxylase) (CMP-NeuAc hydroxylase),1.14.18.2,653,653,0.0474732006125574,0.0137825421133231,0.0781010719754977,0.0719754977029096,0.0474732006125574,0.0612557427258805,0.0275650842266462,0.0627871362940275,0.0673813169984686,0.0719754977029096,0.0306278713629402,0.0459418070444104,0.0704441041347626,0.0275650842266462,0.0474732006125574,0.0505359877488514,0.0535987748851454,0.0566615620214395,0.0275650842266462,0.0398162327718223,0.3843797856049004,0.2649310872894334,0.2924961715160796,0.231240428790199,0.1730474732006125,75334.62420000022,0.114854517611026,45.95943338437991,5.317765235900879,-0.5338437978560484,1.001936501774623,0.2894333843797856,0.3062787136294027,0.3598774885145482
Q960A1,Probable aldehyde oxidase gad-3 (EC 1.2.3.1),1.2.3.1,1257,1257,0.0636435958631662,0.0246618933969769,0.0493237867939538,0.0644391408114558,0.0429594272076372,0.0906921241050119,0.0167064439140811,0.0700079554494828,0.0708035003977724,0.0795544948289578,0.0198886237072394,0.0620525059665871,0.0342084327764518,0.0350039777247414,0.0365950676213206,0.0723945902943516,0.0596658711217183,0.071599045346062,0.0079554494828957,0.0278440731901352,0.3834526650755768,0.2211614956245028,0.2378679395385839,0.2816229116945107,0.1662688941925219,137687.31340000057,0.0787589498806682,33.71544152744653,6.30147762298584,-0.2138424821002389,1.0020198221916972,0.2983293556085918,0.3086714399363564,0.3595863166268894
Q96375,"Zeaxanthin epoxidase, chloroplastic (EC 1.14.15.21) (Beta-cyclohexenyl epoxidase) (Xanthophyll epoxidase)",1.14.15.21,660,660,0.0939393939393939,0.0151515151515151,0.0606060606060606,0.0515151515151515,0.0409090909090909,0.103030303030303,0.0196969696969696,0.0575757575757575,0.0515151515151515,0.0863636363636363,0.0257575757575757,0.0378787878787878,0.0454545454545454,0.0303030303030303,0.0621212121212121,0.0696969696969697,0.0393939393939393,0.0666666666666666,0.0151515151515151,0.0272727272727272,0.4136363636363636,0.2257575757575757,0.2454545454545454,0.2196969696969697,0.1833333333333333,71951.25670000029,0.0833333333333333,33.602727272727314,7.57961597442627,-0.1831818181818184,0.9998748628483652,0.3090909090909091,0.3166666666666667,0.3333333333333333
Q97FZ9,Rubrerythrin-1 (Rr 1) (NADH peroxidase) (NPXase) (Npx) (EC 1.11.1.1),1.11.1.1,195,195,0.1179487179487179,0.0205128205128205,0.0307692307692307,0.123076923076923,0.0666666666666666,0.0564102564102564,0.0153846153846153,0.0461538461538461,0.1179487179487179,0.0666666666666666,0.0153846153846153,0.0615384615384615,0.0256410256410256,0.0153846153846153,0.0307692307692307,0.041025641025641,0.0564102564102564,0.0358974358974358,0.0102564102564102,0.0461538461538461,0.4051282051282051,0.3025641025641025,0.3179487179487179,0.241025641025641,0.1179487179487179,22157.86460000001,0.123076923076923,34.44774358974358,6.360874366760252,-0.56923076923077,1.008340309779826,0.441025641025641,0.2153846153846154,0.3282051282051282
Q9HTF3,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B),1.14.13.251,366,366,0.0765027322404371,0.0273224043715847,0.0491803278688524,0.0737704918032786,0.0519125683060109,0.081967213114754,0.040983606557377,0.0573770491803278,0.0355191256830601,0.0683060109289617,0.0355191256830601,0.0300546448087431,0.0628415300546448,0.0218579234972677,0.0491803278688524,0.0601092896174863,0.0491803278688524,0.087431693989071,0.0136612021857923,0.0273224043715847,0.4180327868852459,0.2076502732240437,0.2486338797814207,0.2158469945355191,0.2131147540983606,40534.94360000006,0.0928961748633879,37.92267759562844,5.505674934387206,-0.0628415300546448,0.995062424969988,0.2896174863387978,0.2841530054644808,0.3551912568306011
Q9HTF4,Glycine betaine monooxygenase oxygenase subunit (EC 1.14.13.251) (Glycine betaine catabolism A),1.14.13.251,429,429,0.0792540792540792,0.0209790209790209,0.0675990675990676,0.0675990675990676,0.0349650349650349,0.0652680652680652,0.0372960372960372,0.0466200466200466,0.0536130536130536,0.0909090909090909,0.0349650349650349,0.0419580419580419,0.0466200466200466,0.0349650349650349,0.0559440559440559,0.0512820512820512,0.0512820512820512,0.0629370629370629,0.0233100233100233,0.0326340326340326,0.4055944055944055,0.2447552447552447,0.282051282051282,0.2331002331002331,0.1701631701631701,48665.85690000007,0.0909090909090909,30.51214452214452,5.82493953704834,-0.3846153846153851,0.9986714569160996,0.3263403263403263,0.2727272727272727,0.3426573426573426
Q9KIZ4,Epothilone C/D epoxidase (EC 1.14.15.-) (Cytochrome P450 167A1) (Cytochrome P450epoK),1.14.15.-,419,419,0.1050119331742243,0.0071599045346062,0.0596658711217183,0.0883054892601432,0.0525059665871121,0.0596658711217183,0.0119331742243436,0.0453460620525059,0.0381861575178997,0.1097852028639618,0.0167064439140811,0.0214797136038186,0.0572792362768496,0.0190930787589498,0.0906921241050119,0.0620525059665871,0.0477326968973747,0.0763723150357995,0.0071599045346062,0.0238663484486873,0.4367541766109785,0.2768496420047732,0.2887828162291169,0.1813842482100238,0.1360381861575179,46749.869900000056,0.0835322195704057,47.88785202863961,5.464750862121583,-0.163484486873509,0.9991990708478512,0.3579952267303102,0.2601431980906921,0.3627684964200477
Q9LKN0,"Choline monooxygenase, chloroplastic (EC 1.14.15.7)",1.14.15.7,438,438,0.0730593607305936,0.0228310502283105,0.0525114155251141,0.047945205479452,0.0433789954337899,0.0616438356164383,0.0296803652968036,0.0433789954337899,0.0570776255707762,0.0684931506849315,0.0159817351598173,0.0547945205479452,0.0662100456621004,0.0319634703196347,0.0296803652968036,0.0753424657534246,0.0753424657534246,0.0799086757990867,0.0182648401826484,0.0525114155251141,0.3949771689497717,0.1872146118721461,0.2168949771689497,0.3127853881278539,0.1803652968036529,48770.49490000002,0.1141552511415525,42.50417808219178,6.115727806091308,-0.3031963470319636,0.9987588522588524,0.2625570776255708,0.3105022831050228,0.3812785388127854
Q9MYW6,Xanthine dehydrogenase/oxidase [Includes: Xanthine dehydrogenase (XD) (EC 1.17.1.4); Xanthine oxidase (XO) (EC 1.17.3.2) (Xanthine oxidoreductase) (XOR)],1.17.1.4; 1.17.3.2,1331,1331,0.0788880540946656,0.0293012772351615,0.0405709992486852,0.067618332081142,0.0488354620586025,0.0796393688955672,0.0225394440270473,0.053343350864012,0.0601051840721262,0.0856498873027798,0.0225394440270473,0.0405709992486852,0.0548459804658151,0.0353117956423741,0.0473328324567994,0.0638617580766341,0.072877535687453,0.0646130728775356,0.0075131480090157,0.0240420736288504,0.3854244928625094,0.2156273478587528,0.2381667918858001,0.2659654395191585,0.1863260706235912,146120.75900000037,0.0803906836964688,40.74570999248712,7.125813484191895,-0.1918106686701726,1.0000928247244434,0.3148009015777611,0.2794891059353869,0.3568745304282494
Q9VMQ5,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.15.45) (2-methoxy-6-polyprenolphenol 4-hydroxylase) (EC 1.14.15.46)",1.14.15.45; 1.14.15.46,477,477,0.10062893081761,0.0167714884696016,0.050314465408805,0.0440251572327044,0.0377358490566037,0.0733752620545073,0.0272536687631027,0.0356394129979035,0.0419287211740041,0.129979035639413,0.0188679245283018,0.0587002096436058,0.0419287211740041,0.050314465408805,0.050314465408805,0.0712788259958071,0.0440251572327044,0.0754716981132075,0.0083857442348008,0.0230607966457023,0.429769392033543,0.1865828092243186,0.2138364779874214,0.2641509433962264,0.1593291404612159,51993.789800000064,0.0691823899371069,32.56079664570231,6.893114662170411,-0.0748427672955976,0.997320818070818,0.3354297693920335,0.2955974842767295,0.3542976939203354
Q9X404,Methanesulfonate monooxygenase hydroxylase subunit alpha (EC 1.14.13.111) (Methanesulfonic acid monooxygenase hydroxylase large subunit) (Methanesulfonic acid monooxygenase hydroxylase subunit alpha) (MSA monooxygenase hydroxylase subunit alpha) (MSAMO hydroxylase subunit alpha),1.14.13.111,414,414,0.0434782608695652,0.0169082125603864,0.0507246376811594,0.0845410628019323,0.0555555555555555,0.0748792270531401,0.0458937198067632,0.0434782608695652,0.0434782608695652,0.0652173913043478,0.036231884057971,0.0628019323671497,0.0676328502415458,0.036231884057971,0.0748792270531401,0.0410628019323671,0.0434782608695652,0.0483091787439613,0.0265700483091787,0.038647342995169,0.357487922705314,0.2536231884057971,0.2995169082125604,0.2391304347826087,0.2053140096618357,48473.08330000004,0.1207729468599033,50.74809178743965,6.264986991882325,-0.7577294685990331,1.0010482951205173,0.2729468599033816,0.2971014492753623,0.321256038647343
Q9X406,Putative methanesulfonate monooxygenase ferredoxin reductase subunit (EC 1.14.13.111) (Methanesulfonic acid monooxygenase ferredoxin reductase subunit) (MSA monooxygenase ferredoxin reductase subunit) (MSAMO ferredoxin reductase subunit),1.14.13.111,366,366,0.1448087431693989,0.0191256830601092,0.0601092896174863,0.0573770491803278,0.0464480874316939,0.1120218579234972,0.0273224043715847,0.0273224043715847,0.0327868852459016,0.087431693989071,0.0300546448087431,0.0136612021857923,0.0491803278688524,0.0191256830601092,0.0710382513661202,0.040983606557377,0.0519125683060109,0.081967213114754,0.0054644808743169,0.0218579234972677,0.4453551912568306,0.221311475409836,0.2486338797814207,0.1666666666666666,0.2076502732240437,38851.94300000004,0.0737704918032786,26.869699453551902,6.079464530944824,0.0081967213114754,0.9960248099239696,0.3524590163934426,0.2759562841530054,0.3224043715846995
Q9Y7Z9,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.15.45) (2-methoxy-6-polyprenolphenol 4-hydroxylase) (EC 1.14.15.46)",1.14.15.45; 1.14.15.46,479,479,0.0626304801670146,0.0062630480167014,0.0501043841336116,0.0334029227557411,0.0501043841336116,0.0605427974947807,0.0292275574112734,0.0605427974947807,0.0584551148225469,0.1148225469728601,0.0250521920668058,0.0563674321503131,0.0542797494780793,0.0396659707724425,0.0480167014613778,0.081419624217119,0.0605427974947807,0.0668058455114822,0.0104384133611691,0.0313152400835073,0.4217118997912317,0.1899791231732776,0.2192066805845511,0.2755741127348643,0.150313152400835,53574.0851000001,0.0918580375782881,37.32776617954069,9.35121974945068,-0.1290187891440504,0.99710663627153,0.2943632567849686,0.3027139874739039,0.3945720250521921
Q9ZHQ1,20-oxo-5-O-mycaminosyltylactone 23-monooxygenase (EC 1.14.15.34) (Cytochrome P-450 monooxygenase TylH1),1.14.15.34,420,420,0.1357142857142857,0.0071428571428571,0.0738095238095238,0.0714285714285714,0.0238095238095238,0.0761904761904762,0.0261904761904761,0.0357142857142857,0.0095238095238095,0.1380952380952381,0.0166666666666666,0.0119047619047619,0.0642857142857142,0.0261904761904761,0.0928571428571428,0.0595238095238095,0.0428571428571428,0.0595238095238095,0.0119047619047619,0.0166666666666666,0.4380952380952381,0.2476190476190476,0.2738095238095238,0.1642857142857142,0.1738095238095238,45559.11810000007,0.0523809523809523,47.4440476190476,5.086942100524902,-0.1278571428571435,0.9982168925964546,0.3714285714285714,0.2857142857142857,0.3285714285714286
Q9ZWM5,"Chlorophyllide a oxygenase, chloroplastic (Chlorophyll a oxygenase) (EC 1.14.13.122) (Chlorophyll b synthase)",1.14.13.122,645,645,0.103875968992248,0.0155038759689922,0.0511627906976744,0.0744186046511627,0.0341085271317829,0.0604651162790697,0.0217054263565891,0.0294573643410852,0.0449612403100775,0.0837209302325581,0.0325581395348837,0.027906976744186,0.0728682170542635,0.0403100775193798,0.0868217054263565,0.0651162790697674,0.0449612403100775,0.0728682170542635,0.0217054263565891,0.0155038759689922,0.3937984496124031,0.2573643410852713,0.2790697674418604,0.2093023255813953,0.1705426356589147,72105.51870000022,0.0713178294573643,50.38294573643427,8.419522666931154,-0.4379844961240299,1.0022356057202757,0.3395348837209302,0.2775193798449612,0.3023255813953489
A0A0H2ZIF3,Glycine betaine monooxygenase oxygenase subunit (EC 1.14.13.251) (Glycine betaine catabolism A),1.14.13.251,429,429,0.0792540792540792,0.0209790209790209,0.0652680652680652,0.0699300699300699,0.0349650349650349,0.0652680652680652,0.0372960372960372,0.0466200466200466,0.0536130536130536,0.0909090909090909,0.0349650349650349,0.0419580419580419,0.0466200466200466,0.0349650349650349,0.0559440559440559,0.0512820512820512,0.0512820512820512,0.0629370629370629,0.0233100233100233,0.0326340326340326,0.4055944055944055,0.2447552447552447,0.282051282051282,0.2331002331002331,0.1701631701631701,48679.88350000007,0.0909090909090909,30.51214452214452,5.826815223693848,-0.3846153846153851,0.9987333616780044,0.3286713286713287,0.2703962703962704,0.3426573426573426
A0A0H2ZJB2,Glycine betaine monooxygenase reductase subunit (EC 1.14.13.251) (Glycine betaine catabolism B),1.14.13.251,366,366,0.0765027322404371,0.0273224043715847,0.0491803278688524,0.0737704918032786,0.0519125683060109,0.081967213114754,0.040983606557377,0.0573770491803278,0.0355191256830601,0.0683060109289617,0.0355191256830601,0.0300546448087431,0.0628415300546448,0.0218579234972677,0.0491803278688524,0.0601092896174863,0.0491803278688524,0.087431693989071,0.0136612021857923,0.0273224043715847,0.4180327868852459,0.2076502732240437,0.2486338797814207,0.2158469945355191,0.2131147540983606,40534.94360000006,0.0928961748633879,37.92267759562844,5.505674934387206,-0.0628415300546448,0.995062424969988,0.2896174863387978,0.2841530054644808,0.3551912568306011
A0A0K9RDW0,"Zeaxanthin epoxidase, chloroplastic (EC 1.14.15.21)",1.14.15.21,675,675,0.0785185185185185,0.0133333333333333,0.0592592592592592,0.0518518518518518,0.0355555555555555,0.0977777777777777,0.0162962962962962,0.0518518518518518,0.0607407407407407,0.0874074074074074,0.0177777777777777,0.0414814814814814,0.0444444444444444,0.0296296296296296,0.0503703703703703,0.0785185185185185,0.0533333333333333,0.0814814814814814,0.0148148148148148,0.0355555555555555,0.4029629629629629,0.2222222222222222,0.2385185185185185,0.2518518518518518,0.1718518518518518,73574.76080000027,0.0859259259259259,34.01186666666671,7.148321723937988,-0.2077037037037039,1.001263871013871,0.2962962962962963,0.3214814814814815,0.36
A0AJT9,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,254,254,0.0551181102362204,0.0354330708661417,0.0748031496062992,0.0708661417322834,0.0433070866141732,0.0905511811023622,0.0039370078740157,0.0551181102362204,0.0748031496062992,0.0866141732283464,0.0393700787401574,0.0118110236220472,0.0511811023622047,0.0393700787401574,0.0314960629921259,0.0629921259842519,0.0669291338582677,0.0708661417322834,0.0,0.0354330708661417,0.3858267716535433,0.2519685039370078,0.2559055118110236,0.2519685039370078,0.1811023622047244,27841.7458,0.0787401574803149,41.81539370078741,4.760799980163574,-0.137795275590551,1.0028213799805636,0.326771653543307,0.2913385826771654,0.3582677165354331
A0QTU9,"Propane 2-monooxygenase, reductase component (EC 1.18.1.-)",1.18.1.-,348,348,0.0718390804597701,0.028735632183908,0.0862068965517241,0.0804597701149425,0.0545977011494252,0.0804597701149425,0.028735632183908,0.0603448275862069,0.0402298850574712,0.0833333333333333,0.028735632183908,0.0201149425287356,0.0545977011494252,0.028735632183908,0.0488505747126436,0.057471264367816,0.0459770114942528,0.0689655172413793,0.0,0.0316091954022988,0.3994252873563218,0.2557471264367816,0.2844827586206896,0.2126436781609195,0.1925287356321839,38537.20310000004,0.0862068965517241,48.62479885057471,4.631150245666503,-0.1752873563218394,0.999450941143419,0.3045977011494253,0.2988505747126437,0.3448275862068965
A0R525,"3-ketosteroid-9-alpha-monooxygenase, ferredoxin reductase component (3-ketosteroid-9-alpha-hydroxylase, ferredoxin reductase component) (KSH) (Androsta-1,4-diene-3,17-dione 9-alpha-hydroxylase) (EC 1.14.15.30) (Rieske-type oxygenase) (RO)",1.14.15.30,353,353,0.1161473087818696,0.0226628895184136,0.0821529745042493,0.0708215297450425,0.0311614730878186,0.0793201133144475,0.0254957507082152,0.036827195467422,0.0283286118980169,0.1048158640226629,0.0169971671388102,0.0169971671388102,0.0594900849858356,0.0141643059490084,0.0481586402266288,0.065155807365439,0.0708215297450425,0.0849858356940509,0.0084985835694051,0.0169971671388102,0.4164305949008499,0.2294617563739376,0.254957507082153,0.206798866855524,0.1869688385269121,37561.9299,0.0566572237960339,38.48951841359773,4.5616361618042,-0.0053824362606231,0.9983641334440756,0.3371104815864023,0.3031161473087818,0.3541076487252125
A0RHQ7,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0656370656370656,0.027027027027027,0.0424710424710424,0.081081081081081,0.0386100386100386,0.1119691119691119,0.027027027027027,0.0617760617760617,0.0617760617760617,0.0888030888030888,0.0308880308880308,0.0231660231660231,0.0424710424710424,0.054054054054054,0.0347490347490347,0.027027027027027,0.0424710424710424,0.1003861003861003,0.0,0.0386100386100386,0.4247104247104247,0.22007722007722,0.2471042471042471,0.2123552123552123,0.2084942084942085,28408.55220000001,0.0772200772200772,38.61702702702702,5.5443822860717775,-0.0111969111969111,0.9975681904761906,0.3281853281853282,0.2471042471042471,0.3706563706563707
A4IM34,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,257,257,0.1011673151750972,0.0311284046692607,0.0428015564202334,0.0622568093385214,0.0389105058365758,0.1206225680933852,0.0155642023346303,0.0389105058365758,0.0389105058365758,0.0972762645914396,0.0272373540856031,0.0116731517509727,0.0544747081712062,0.0505836575875486,0.0622568093385214,0.0350194552529182,0.0389105058365758,0.0972762645914396,0.0,0.0350194552529182,0.4357976653696498,0.2062256809338521,0.2217898832684824,0.2023346303501945,0.2217898832684824,27580.60569999999,0.0739299610894941,34.63466926070038,6.438004875183105,0.0704280155642023,0.9957223502304148,0.3268482490272373,0.2645914396887159,0.3463035019455253
A5W4F0,"Toluene 1,2-dioxygenase system ferredoxin subunit",,107,107,0.0373831775700934,0.0467289719626168,0.0934579439252336,0.0747663551401869,0.0467289719626168,0.1121495327102803,0.02803738317757,0.0373831775700934,0.0654205607476635,0.0747663551401869,0.02803738317757,0.0186915887850467,0.0654205607476635,0.02803738317757,0.02803738317757,0.0093457943925233,0.0560747663551401,0.102803738317757,0.0186915887850467,0.02803738317757,0.3738317757009345,0.2616822429906542,0.2897196261682243,0.1869158878504672,0.2523364485981308,11889.45259999999,0.0934579439252336,20.11588785046728,4.65439739227295,-0.2205607476635512,0.9989836005830904,0.2803738317757009,0.2990654205607477,0.3644859813084112
A7GRL0,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0579150579150579,0.027027027027027,0.0463320463320463,0.081081081081081,0.0386100386100386,0.1119691119691119,0.0231660231660231,0.0617760617760617,0.0617760617760617,0.0926640926640926,0.027027027027027,0.027027027027027,0.0424710424710424,0.054054054054054,0.0347490347490347,0.027027027027027,0.0463320463320463,0.1003861003861003,0.0,0.0386100386100386,0.416988416988417,0.2239382239382239,0.2471042471042471,0.22007722007722,0.2046332046332046,28441.512600000005,0.0772200772200772,37.92667953667954,5.32293758392334,-0.035135135135135,0.9982801904761904,0.3204633204633204,0.2548262548262548,0.3783783783783784
A7Z4H3,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,256,256,0.0703125,0.02734375,0.05078125,0.078125,0.03515625,0.109375,0.01953125,0.03515625,0.0703125,0.10546875,0.01953125,0.015625,0.04296875,0.03125,0.0546875,0.04296875,0.05078125,0.10546875,0.0,0.03515625,0.40625,0.25390625,0.2734375,0.203125,0.19921875,27895.893900000003,0.0703125,36.979726562500005,6.5375867843627935,-0.0937499999999998,0.999699730094467,0.34375,0.26171875,0.3671875
A7ZPY5,3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3),1.18.1.3,400,400,0.1075,0.015,0.05,0.0625,0.0225,0.08,0.0225,0.065,0.0275,0.125,0.015,0.05,0.045,0.0625,0.065,0.04,0.05,0.06,0.025,0.01,0.43,0.205,0.2275,0.2275,0.1625,44007.76320000003,0.0575,34.37499999999999,5.657548713684082,-0.12375,0.9962166301303128,0.3375,0.265,0.3575
A8A344,3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19),1.14.12.19,453,453,0.086092715231788,0.0220750551876379,0.0706401766004415,0.0640176600441501,0.0441501103752759,0.0883002207505518,0.0220750551876379,0.0419426048565121,0.0419426048565121,0.0772626931567329,0.0154525386313465,0.0397350993377483,0.0419426048565121,0.0507726269315673,0.0618101545253863,0.0551876379690949,0.0485651214128035,0.0551876379690949,0.0331125827814569,0.0397350993377483,0.3929359823399558,0.23841059602649,0.260485651214128,0.2560706401766004,0.1743929359823399,51138.6285000001,0.1169977924944812,29.94017660044149,5.269793128967284,-0.4852097130242824,0.9994055930930932,0.2847682119205298,0.2958057395143488,0.3399558498896248
A8A348,3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3),1.18.1.3,400,400,0.11,0.015,0.05,0.0625,0.0225,0.08,0.0225,0.0675,0.0275,0.1225,0.015,0.05,0.0475,0.0625,0.065,0.04,0.05,0.055,0.025,0.01,0.4275,0.205,0.2275,0.2275,0.165,43977.69430000003,0.0575,36.37949999999999,5.657548713684082,-0.1425000000000001,0.9966335099257092,0.3375,0.2675,0.3525
A8FD18,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,258,258,0.065891472868217,0.0271317829457364,0.0581395348837209,0.0697674418604651,0.0387596899224806,0.0930232558139534,0.0232558139534883,0.0581395348837209,0.0813953488372093,0.0891472868217054,0.0271317829457364,0.0193798449612403,0.0426356589147286,0.0348837209302325,0.0271317829457364,0.0620155038759689,0.0542635658914728,0.0891472868217054,0.0,0.0387596899224806,0.4069767441860465,0.2364341085271318,0.2596899224806202,0.2364341085271318,0.1860465116279069,28178.16630000001,0.0775193798449612,39.088023255813965,5.729165840148926,-0.0736434108527131,1.0007694109772425,0.3333333333333333,0.2751937984496124,0.3682170542635659
A9VTC5,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,259,259,0.0579150579150579,0.027027027027027,0.054054054054054,0.0694980694980695,0.0386100386100386,0.1119691119691119,0.0231660231660231,0.0617760617760617,0.0617760617760617,0.0926640926640926,0.027027027027027,0.0231660231660231,0.0424710424710424,0.054054054054054,0.0386100386100386,0.0347490347490347,0.0424710424710424,0.1003861003861003,0.0,0.0386100386100386,0.416988416988417,0.2239382239382239,0.2471042471042471,0.22007722007722,0.2046332046332046,28399.479200000005,0.0772200772200772,35.7838223938224,5.565299034118652,-0.0289575289575288,0.9979161904761904,0.3088803088803089,0.2664092664092664,0.3745173745173745
B1HQC2,"Dihydroorotate dehydrogenase B (NAD(+)), electron transfer subunit (Dihydroorotate oxidase B, electron transfer subunit)",,257,257,0.0544747081712062,0.0272373540856031,0.0428015564202334,0.0817120622568093,0.0544747081712062,0.1089494163424124,0.0194552529182879,0.046692607003891,0.0622568093385214,0.0817120622568093,0.0233463035019455,0.0350194552529182,0.0505836575875486,0.0389105058365758,0.0389105058365758,0.0428015564202334,0.0622568093385214,0.1011673151750972,0.0,0.0272373540856031,0.3891050583657587,0.22568093385214,0.245136186770428,0.2334630350194552,0.2062256809338521,28055.86240000001,0.0817120622568093,37.95186770428016,5.474868202209472,-0.1038910505836574,1.0006184235791091,0.3035019455252918,0.2801556420233463,0.3735408560311284
